"","BS1","BS2","BS3","BS4","BS5","M1","M2","M3","M4","M5","V1","V2","V3","V4"
"LOC_Os12g16840",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g16850",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g16860",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g16870",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g16880",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g16890",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g16900",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g16910",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g16920",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g16930",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g16950",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g16960",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g16970",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g16980",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g16990",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g17000",0,0,0,0,0,0,0,0,0,0,0,0,11,0
"LOC_Os12g17010",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g17020",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g17030",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g17040",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g17050",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g17060",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g17070",0,13,11,0,0,26,1,55,0,68,89,10,33,0
"LOC_Os12g17080",0,182,1,9,41,71,24,104,52.001,0,81,37,66,248
"LOC_Os12g17090",209,280,189,2,244,109,0,0,87,112,2118,1531,1678,2219
"LOC_Os12g17100",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g17110",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g17120",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g17130",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g17140",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g17150",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g17160",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g17170",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g17180",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g17190",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g17200",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g17210",0,0,0,0,0,0,0,0,0,0,0,1.112,0,0
"LOC_Os12g17220",0,0,0,0,0,0,0,0,0,2.219,0,0,0,0
"LOC_Os12g17230",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g17240",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g17250",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g17260",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g17270",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g17280",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g17290",0,0,0,76.733,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g17300",0,0,0,0,0,0,0,0,0,0,18.263,0,0,0
"LOC_Os12g17310",82,95,29,0,0,0,0,1,1,0,112,210,54,208
"LOC_Os12g17320",314,296,270,365,192,1873,1021,892,1449,1474,96,110,137,149
"LOC_Os12g17330",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g17340",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g17350",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g17360",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g17370",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g17390",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g17400",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g17410",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g17420",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g17424",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g17430",20,0,0,0,0,0,0,0,0,0,0,27,0,0
"LOC_Os12g17440",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g17450",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g17460",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g17470",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g17480",0,0,0,0,0,77,0,0,0,0,0,0,0,0
"LOC_Os12g17490",0,0,0,0,0,0,0,0,48,1,0,54,0,0
"LOC_Os12g17500",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g17510",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g17520",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g17530",0,0,0,0,0,0,0,43,0,0,0,0,0,0
"LOC_Os12g17540",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g17550",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g17560",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g17570",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g17580",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g17590",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g17600",32553.397,42155.499,34433.268,17597,24879.331,173856.02,121630.132,100990.278,122123.383,192524.429,11514.916,7265.024,12930.074,6537.048
"LOC_Os12g17610",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g17620",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g17630",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g17640",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g17650",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g17660",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g17670",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g17680",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g17690",0,0,0,0,0,55,0,0,1,0,0,0,0,0
"LOC_Os12g17700",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g17710",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g17730",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g17740",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g17750",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g17770",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g17780",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g17790",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g17800",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g17804",22,0,0,0,29,0,0,0,2,0,113,194,86,21
"LOC_Os12g17810",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g17820",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g17830",56,383,64,13,71,702,244,509,222,852,218,171,114,61
"LOC_Os12g17840",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g17850",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g17860",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g17880",69,128,0,0,0,0,0,1,57,0,0,0,0,0
"LOC_Os12g17890",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g17900",50,126,132,59,33,190,85,117,44,40,320,514,155,563
"LOC_Os12g17910",25,100,80,114,12,147,66,145,161,284,14,77,130,0
"LOC_Os12g17920",0,0,0,13,0,0,1,0,0,0,0,0,0,0
"LOC_Os12g17930",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g17940",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g17950",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g17960",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g17970",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g17980",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g17990",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g18000",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g18010",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g18020",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g18030",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g18040",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g18050",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g18060",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g18070",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g18080",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g18090",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g18100",0,0,5,0,0,0,25,0,0,0,6,0,0,0
"LOC_Os12g18110",241,226,124,78,32,324,111,281,102,420,504,436,464,527
"LOC_Os12g18120",34,115,38,78,64,0,35,51,126,67,528,312,471,199
"LOC_Os12g18130",0,0,0,0,62,0,0,43,0,73,30,15,16,45
"LOC_Os12g18140",49,93,0,1,7,1,0,37,6,1,170,264,268,45
"LOC_Os12g18150",0,167,0,430,86,145,159,64,2,186,164,263,25,376
"LOC_Os12g18160",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g18170",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g18180",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g18190",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g18200",47,2,0,0,0,0,0,0,0,0,0,0,0,62
"LOC_Os12g18210",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g18220",0,0,0,0,0,0,0,29,0,0,0,0,0,0
"LOC_Os12g18230",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g18240",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g18250",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g18260",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g18270",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g18280",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g18290",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g18300",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g18310",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g18320",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g18330",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g18340",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g18350",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g18360",96,0,0,0,22,1,0,0,1,0,279,440,509,554
"LOC_Os12g18374",2,242,60,148,258,1,10,0,1,3,1160,1369,941,1147
"LOC_Os12g18390",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g18400",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g18410",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g18430",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g18440",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g18450",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g18460",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g18470",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g18479",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g18490",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g18500",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g18510",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g18520",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g18530",0,0,0,0,1,0,0,0,0,0,0,0,0,0
"LOC_Os12g18540",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g18550",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g18560",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g18570",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g18610",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g18620",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g18630",202,229,121,158,214,317,224,107,393,469,234,398,276,359
"LOC_Os12g18640",47,0,0,0,12,123,89,78,137,98,35,90,31,4
"LOC_Os12g18650",230,65,159,1,180,29,313,118,66,188,241,422,216,390
"LOC_Os12g18660",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g18670",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g18680",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g18690",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g18700",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g18710",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g18729",232,279,145,115,232,664,494,393,787,888,484,246,340,520
"LOC_Os12g18750",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g18760",0,90,8,67,45,0,38,1,46,0,53,97,48,200
"LOC_Os12g18770",81,239,94,161,142,102,10,74,136,154,220,174,253,477
"LOC_Os12g18780",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g18790",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g18800",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g18810",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g18820",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g18830",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g18840",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g18850",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g18860",120,145,255,84,173,47,218,203,388,29,646,474,399,498
"LOC_Os12g18880",546,759,579,533,355,676,588,471,755,1619,2589,2584,3042,2974
"LOC_Os12g18900",0,41,45,7,69,62,24,116,135,515,110,172,16,28
"LOC_Os12g18910",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g18920",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g18930",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g18940",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g18950",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g18960",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g18970",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g18980",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g18990",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g19000",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g19010",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g19030",66,30,60,0,0,49,18,55,45,82,28,107,257,226
"LOC_Os12g19040",0,0,0,0,0,0,0,0,0,108,4,32,52,67
"LOC_Os12g19080",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g19090",17,0,39,0,0,0,0,22,0,0,64,0,3,0
"LOC_Os12g19100",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g19110",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g19120",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g19130",0,0,0,0,0,0,0,12,0,0,0,15,0,0
"LOC_Os12g19140",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g19150",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g19160",0,0,0,0,0,0,1,0,0,0,0,0,0,0
"LOC_Os12g19170",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g19180",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g19190",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g19200",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g19210",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g19220",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g19230",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g19250",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g19260",0,0,0,0,0,0,0,0,0,0,37,0,0,0
"LOC_Os12g19270",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g19280",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g19285",0,0,0,0,0,0,0,5,0,0,0,0,0,0
"LOC_Os12g19290",1,228,22,164,29,63,55,9,1,215,396,619,489,589
"LOC_Os12g19304",171,561,208,261,156,2,57,2,109,115,1340,1191,1478,1597
"LOC_Os12g19320",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g19330",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g19350",15,253,31,205,307,9,145,19,358,513,775,922,725,1139
"LOC_Os12g19370",1,0,12,3,0,59,60,16,59,225,98,14,32,114
"LOC_Os12g19381",5094.603,5297.501,3700.732,1767,2131.669,18606.98,12615.868,11128.722,11251.617,19346.571,1265.084,736.976,1208.926,1009.952
"LOC_Os12g19420",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g19430",0,0,0,0,0,0,0,1.005,0,0,0,0,0,0
"LOC_Os12g19440",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g19450",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g19460",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g19470",16209,23622,15691,16670,9318,42724,30130,20134,25434,49732,6114,4839,4912,4671
"LOC_Os12g19480",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g19490",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g19510",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g19530",287,189,131,28,200,378,471,199,369,344,69,63,133,102
"LOC_Os12g19549",16,36,6,1,0,115,50,81,73,15,145,119,85,52
"LOC_Os12g19570",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g19580",0,0,0,1.001,0,1.003,0,1,0,2.009,0,0,0,0
"LOC_Os12g19590",0,32,41,0,0,0,28,13,34,0,47,57,98,80
"LOC_Os12g19600",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g19610",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g19620",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g19630",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g19640",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g19650",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g19660",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g19670",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g19680",28.472,0,0,0,1,78.2,0,14.874,48.076,0,0,0,0,76
"LOC_Os12g19690",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g19700",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g19710",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g19720",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g19730",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g19740",0,1,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g19750",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g19760",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g19770",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g19780",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g19790",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g19800",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g19810",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g19820",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g19830",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g19840",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g19850",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g19860",0,0,0,0,0,0,0,0,0,0,0,0,11,0
"LOC_Os12g19870",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g19880",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g19890",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g19900",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g19910",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g19920",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g19930",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g19940",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g19950",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g19960",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g19970",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g19980",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g19990",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g20000",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g20010",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g20020",0,0,0,4,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g20030",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g20040",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g20050",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g20060",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g20070",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g20080",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g20090",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g20100",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g20110",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g20120",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g20130",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g20140",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g20144",118,60,144,344,45,324,260,121,2.97,39,459,133,110,303
"LOC_Os12g20150",539,379,375,386,116,814,872,778,878,1187,546,459,535,358
"LOC_Os12g20169",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g20190",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g20200",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g20210",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g20220",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g20230",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g20240",0,0,0,0,0,1,0,0,0,0,0,0,0,0
"LOC_Os12g20250",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g20260",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g20270",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g20280",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g20290",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g20300",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g20310",22,13,49,45,6,146,79,89,156,127,158,5,108,221
"LOC_Os12g20324",1,0,0,0,19,0,37,0,0,64,95,71,20,169
"LOC_Os12g20340",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g20350",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g20360",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g20370",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g20380",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g20390",251,185,323,225,253,553,186,275,221,189,878,708,1186,882
"LOC_Os12g20410",84,84,64,177,0,1,57,1,57,85,343,151,492,321
"LOC_Os12g20420",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g20430",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g20440",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g20450",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g20460",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g20470",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g21470",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g21490",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g21500",44,2,0,0,164,40,20,33,7,40,14,34,132,257
"LOC_Os12g21510",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g21520",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g21530",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g21540",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g21550",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g21560",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os12g21570",0,0,0,0,0,0,0,0,0,0,0,0,0,0
