"","M","BS","V"
"LOC_Os01g12740",3.57646371746448,4.40308979716118,2.44982210580002
"LOC_Os01g12750",2.37335125330313,4.52095308253683,2.06568169286533
"LOC_Os01g12770",2.80396093279644,2.07145657889324,0.723618262983891
"LOC_Os01g12800",3.0421062816681,1.6182160281326,2.19628940535595
"LOC_Os01g12810",6.07912984145433,5.06431855633372,3.67185013135607
"LOC_Os01g12830",6.63156487956259,5.50357651309215,4.24810528554718
"LOC_Os01g12870",2.06662275400604,2.11309301489452,1.83683887848219
"LOC_Os01g12880",4.31623739252344,3.86983926753452,4.57759333322559
"LOC_Os01g12890",2.6335872206891,2.58270844936946,3.62287359638246
"LOC_Os01g12900",1.53982449384439,1.93868212566562,0.313996922033012
"LOC_Os01g12910",2.67213678165058,3.94765869708655,3.69735292763933
"LOC_Os01g12920",5.42134350701981,4.6663717916014,4.09969016729753
"LOC_Os01g12950",3.11629701231753,1.4481209010967,2.35520960699063
"LOC_Os01g13000",1.17029833329708,4.06173782887544,4.24544764063947
"LOC_Os01g13030",4.64526319582547,5.43467355479059,5.6555582194268
"LOC_Os01g13060",5.15513504125629,3.3352275487624,4.11261219516584
"LOC_Os01g13080",3.33779438597898,4.33835437498163,4.8273312824694
"LOC_Os01g13090",0.102917983411907,1.2643626265698,2.0937652419721
"LOC_Os01g13100",3.49727399191963,3.60794662964755,3.30860275071251
"LOC_Os01g13120",2.84317976292901,1.58058635580406,0
"LOC_Os01g13150",3.06590074064522,2.13817483278676,2.58201112820955
"LOC_Os01g13160",4.53287383873946,4.634005882756,5.15437632835589
"LOC_Os01g13170",3.26718642531706,2.23418624460416,3.98686290585958
"LOC_Os01g13190",3.32886940357159,3.42873724153446,3.88583099419471
"LOC_Os01g13200",2.41663335511886,2.73246846002812,3.76792231992121
"LOC_Os01g13210",5.10958288253109,4.88106683574319,3.46020860230594
"LOC_Os01g13280",2.49726980356058,0.215433063909231,2.48563228065276
"LOC_Os01g13285",3.33276224907213,2.58507822426694,0.62419537070378
"LOC_Os01g13300",3.00326626428371,2.20535309275901,0.902249522692644
"LOC_Os01g13320",0.408928095120025,1.52373319588622,4.28895372585581
"LOC_Os01g13350",2.63892752868634,0.912085027683999,1.92383941670824
"LOC_Os01g13370",2.96685960340458,1.44808432025455,2.63467058569027
"LOC_Os01g13390",7.50747185630072,6.79184727186279,4.29775227936654
"LOC_Os01g13404",2.52573493691128,1.71762189981479,0.659396934707983
"LOC_Os01g13420",2.99372117084536,3.53531656063404,2.95903866743669
"LOC_Os01g13430",2.04619745648923,3.60432742874003,2.77009952730958
"LOC_Os01g13460",4.12982295374683,4.01076761039916,4.07879806895819
"LOC_Os01g13470",2.9747799329747,3.77568480847678,3.15991408296377
"LOC_Os01g13480",8.20509214737281,7.53828273309275,4.1421309014925
"LOC_Os01g13490",1.67213949030751,1.51205813653803,0.745982636017827
"LOC_Os01g13520",1.11189107382993,1.74882468053289,3.14577590286766
"LOC_Os01g13540",6.7389255106091,6.26701761882534,4.70100649716358
"LOC_Os01g13550",4.78460969119231,4.02633639588722,3.5880696549606
"LOC_Os01g13570",3.70664240909871,1.7683882112684,0.00646499698649728
"LOC_Os01g13660",4.08406168024109,4.05636525076447,4.14337886268235
"LOC_Os01g13690",9.26273283665176,9.39165880870344,6.4734958684211
"LOC_Os01g13700",3.5095415049968,4.43810574270582,5.66914182775966
"LOC_Os01g13720",1.25472416793482,2.08524519204847,2.84105822328532
"LOC_Os01g13730",3.69802514821122,4.1674159807003,3.50995690304884
"LOC_Os01g13740",7.01239441554173,6.78069753330924,3.86983926753452
"LOC_Os01g13760",3.79586160422569,2.90045045332382,4.044926231417
"LOC_Os01g13770",8.52062973744393,8.03423199461931,5.86727332480471
"LOC_Os01g13800",3.56335140848396,5.17150756974478,4.80672238147496
"LOC_Os01g13930",0.965481870243522,1.11482309548996,0.196537278577118
"LOC_Os01g13940",1.09630295825996,2.21085220022471,2.03337993589707
"LOC_Os01g14020",1.88631735943789,1.84902733073293,1.79879412866965
"LOC_Os01g14040",1.0668183294285,1.28693758325877,1.4469959618785
"LOC_Os01g14070",2.82181098590644,2.11120695760965,2.85689343001897
"LOC_Os01g14090",2.12368138031438,2.37730077273295,0.542575531577054
"LOC_Os01g14100",1.49752095158894,1.35809535026213,2.57542592634647
"LOC_Os01g14370",4.02435555698142,4.10988365047924,2.88606346700073
"LOC_Os01g14410",6.6261510571284,4.18590943974928,2.87021030102577
"LOC_Os01g14420",0.102917983411907,0.326257295463344,2.37441019567459
"LOC_Os01g14440",0.996370715660084,0.620830506312987,0.19373495289011
"LOC_Os01g14514",3.38131595738319,0.764485886566401,0.00646499698649728
"LOC_Os01g14580",1.39562563334273,1.38675864438082,2.74195989580269
"LOC_Os01g14590",0.813304950588438,2.39916930241539,3.16691061597917
"LOC_Os01g14610",1.29103834265667,1.49594102226986,1.25955697000103
"LOC_Os01g14640",0.102917983411907,0.215433063909231,1.4818886276825
"LOC_Os01g14690",5.7431417375067,6.07912984145433,5.7984768320294
"LOC_Os01g14770",1.32911616986216,0.0309659941870974,0.722576189704322
"LOC_Os01g14790",1.82493935091621,0.702665521405944,1.48104572428034
"LOC_Os01g14810",4.40282553036616,4.27050535823534,3.72907664059684
"LOC_Os01g14820",3.48686960990445,3.29028617829022,2.95046022703472
"LOC_Os01g14830",0.408928095120025,0.46375343380627,2.58768824883415
"LOC_Os01g14840",2.57945915243429,2.49657942052752,2.50737888119697
"LOC_Os01g14860",5.20537235203022,5.68025878137554,5.56807824908833
"LOC_Os01g14870",3.18195210149995,3.0410148529394,2.85475197582085
"LOC_Os01g14890",4.41298872797563,3.04931411833375,1.77850830756652
"LOC_Os01g14920",2.3563963208096,3.16890557234009,2.08872563101762
"LOC_Os01g14932",2.64521314284338,1.70159324272944,2.68517950456326
"LOC_Os01g14950",4.41788478477266,4.87729840629055,5.28519321085037
"LOC_Os01g14960",0.408928095120025,0.264628524346575,1.90386198479893
"LOC_Os01g14980",3.41805946294212,1.51562181606743,2.44381782023102
"LOC_Os01g15000",1.77066916753892,0.0309659941870974,0.219829424190126
"LOC_Os01g15010",5.49905298987893,6.39557769398435,7.18334829058652
"LOC_Os01g15020",4.58688859587954,4.75597836465516,5.11494306405584
"LOC_Os01g15029",4.28684950349226,4.52129836049413,5.32393544859906
"LOC_Os01g15110",6.1395548571544,6.49373019573023,6.7946542002457
"LOC_Os01g15120",5.0678593488303,4.23288052850041,3.17764613876272
"LOC_Os01g15260",3.61278642753495,4.02329782511397,5.30588108826015
"LOC_Os01g15270",5.93475847750219,6.46521930218948,9.1630717753872
"LOC_Os01g15280",1.2193670732762,0.601100935246713,0.182075895681497
"LOC_Os01g15290",3.60378776549483,3.49278751043431,3.91094185989797
"LOC_Os01g15300",0.102917983411907,0.711032861894216,1.84799416142427
"LOC_Os01g15310",4.05408564494003,4.28832456666075,4.5941128517674
"LOC_Os01g15320",1.4041757707634,3.66520177868773,4.51781925477958
"LOC_Os01g15350",1.38002568603232,2.38607447833208,4.05522751948057
"LOC_Os01g15390",0.890104296530749,0.915580239009582,1.17739749922143
"LOC_Os01g15399",1.48142388875346,1.65950931293043,0.694883713193606
"LOC_Os01g15448",0.102917983411907,2.43371359712787,1.91631761437326
"LOC_Os01g15460",3.83496600572662,3.67051088138921,3.85449906755173
"LOC_Os01g15470",3.78002322901018,3.69946808549087,3.43231735864532
"LOC_Os01g15490",5.29507084363425,3.84899904612331,4.33786681083353
"LOC_Os01g15580",0.989853515606346,0.264628524346575,1.3041688527661
"LOC_Os01g15600",3.68599566927769,3.81710973210876,3.84018443192265
"LOC_Os01g15630",4.67072696481485,4.38575737379524,5.87481881022108
"LOC_Os01g15640",2.37384901475604,2.8836128664537,3.35948698379117
"LOC_Os01g15660",2.34859749029852,2.23787014120263,1.24709796326308
"LOC_Os01g15780",2.04723178639802,2.12082894959926,1.54293897320201
"LOC_Os01g15790",1.82370821846053,1.39406805761591,0.453933317495899
"LOC_Os01g15840",0.102917983411907,0.0309659941870974,0.944616839735655
"LOC_Os01g15850",2.98860078536801,2.13571974220721,2.0382152184016
"LOC_Os01g15860",0.691100010677403,1.88764377482384,0.130479874796047
"LOC_Os01g15900",4.77709375411438,3.79055053833048,5.3033225004205
"LOC_Os01g15970",0.284357437945996,1.1822140527688,1.22494467040692
"LOC_Os01g15979",3.77373786479875,2.95053237905555,2.73210227578224
"LOC_Os01g16000",3.39527548536117,4.70941337723136,5.57789674177296
"LOC_Os01g16010",1.74486378247101,1.4412838469213,2.79848646224334
"LOC_Os01g16040",3.24174698743674,3.84283257765847,2.87441974739133
"LOC_Os01g16060",1.98716739479596,0.550858253057288,0.288049769768427
"LOC_Os01g16080",3.11185400115868,3.35878203564344,3.78729053888938
"LOC_Os01g16090",3.56939908156976,3.79022769654683,4.10688296715826
"LOC_Os01g16100",1.49349392846859,1.91631761437326,0.826065945652671
"LOC_Os01g16110",1.34582052934469,1.21486704266696,2.41540548835661
"LOC_Os01g16124",3.92630812384642,1.61010345320443,2.25910937417407
"LOC_Os01g16130",2.32659640941638,0.28983747447691,1.42570961516734
"LOC_Os01g16146",2.34202475448139,4.50381953055183,3.38896716798718
"LOC_Os01g16152",3.48927609844286,3.72057465799167,3.94349020036286
"LOC_Os01g16170",5.75251147128843,4.88160436547954,3.23790660825801
"LOC_Os01g16180",2.6885536761772,2.39582918080316,3.00384944941606
"LOC_Os01g16190",4.44937886599848,4.03849680775662,5.02973832799402
"LOC_Os01g16210",2.15775568450593,0.876353607050649,2.45270108088067
"LOC_Os01g16220",0.995427304407391,0.59162053999115,1.08275524197031
"LOC_Os01g16240",3.10757546471002,4.34982730034589,4.74643097854383
"LOC_Os01g16260",1.81313242677593,3.59362655439958,2.30856902260289
"LOC_Os01g16290",3.68870591943629,2.92501853028558,1.53178462262616
"LOC_Os01g16330",2.29694711615563,2.9895255820953,2.53037196328529
"LOC_Os01g16350",3.01434931149389,3.04749654511461,3.09211861747587
"LOC_Os01g16354",3.3414895113871,3.01542813647948,2.05232804173611
"LOC_Os01g16370",1.13600808411049,1.37117857290908,0.58529740754422
"LOC_Os01g16414",2.86942389737822,1.65965485727194,2.27557884551154
"LOC_Os01g16430",3.54116511740224,3.73889422647871,4.18967112438559
"LOC_Os01g16510",0.85621065450605,1.64531714994026,2.39309959110177
"LOC_Os01g16520",1.77498856784649,0.642320683949847,1.79834252292149
"LOC_Os01g16530",4.31457753949063,3.38099385834309,2.81947876795439
"LOC_Os01g16540",2.85120738575425,3.20541046836263,4.62714819403247
"LOC_Os01g16640",0.870594440819298,1.04728284089984,0.346224111987766
"LOC_Os01g16670",2.59213578732173,1.99665578905015,3.07359694382029
"LOC_Os01g16870",4.11482246818801,4.22618672745764,3.59323405937882
"LOC_Os01g16890",2.90086895854046,4.36130732270894,5.32823294710915
"LOC_Os01g16900",2.27108741888131,2.92168320807301,5.13881319608806
"LOC_Os01g16910",0.102917983411907,0.28983747447691,1.82186927002673
"LOC_Os01g16930",2.51488354549865,1.77419472422083,1.85929270058379
"LOC_Os01g16940",0.587102385337874,1.52250390125396,3.5837174989416
"LOC_Os01g16950",0.514280752192375,1.62986485661606,2.93126942203908
"LOC_Os01g16960",1.36318295698868,2.39456705535202,4.8124376291579
"LOC_Os01g16970",4.5615639741406,5.52927731448498,6.01721789996397
"LOC_Os01g16980",1.62336480369769,3.91564711909583,4.74773713113427
"LOC_Os01g17000",0.102917983411907,0.883546125235008,2.65916196941411
"LOC_Os01g17010",1.82205947364409,1.86845926218827,1.83425132307045
"LOC_Os01g17020",2.30237902915731,2.20405945331583,2.1581494818587
"LOC_Os01g17050",1.65025398140042,2.3042544928309,1.07177025338111
"LOC_Os01g17060",2.9285084645233,2.64734271071646,2.01964023835595
"LOC_Os01g17065",3.03912514281501,2.91666068937449,2.53480773179892
"LOC_Os01g17070",2.141374808378,3.30620481469423,3.32446099547937
"LOC_Os01g17150",6.08465085745237,4.91194891063343,2.88734727213467
"LOC_Os01g17160",1.32579954236469,1.57596305077848,3.66933341714248
"LOC_Os01g17170",9.99491377874682,9.02097526108408,5.55773252419183
"LOC_Os01g17180",4.00308185370158,3.69335207477317,3.96583534362144
"LOC_Os01g17190",4.16857171877362,4.98716122067685,5.5934187973702
"LOC_Os01g17214",3.05261392361117,0.0309659941870974,1.33281635722734
"LOC_Os01g17240",7.19993733866976,6.57988263355021,4.01076761039916
"LOC_Os01g17250",3.25720249193511,3.73777500211593,3.94569860533603
"LOC_Os01g17260",3.85653322259477,3.51020572361831,2.7708413626145
"LOC_Os01g17279",3.10137999927964,3.56426993188887,4.47038682004281
"LOC_Os01g17320",1.28326109186645,0.215433063909231,1.20311177224583
"LOC_Os01g17390",6.85006583958983,5.88165336473805,4.76877126841947
"LOC_Os01g17396",5.83451780666205,5.52107822754074,4.87656823110883
"LOC_Os01g17430",4.09120604191094,4.5135527125572,4.90876171853217
"LOC_Os01g18050",1.03458221288342,0.379673320253068,2.49943970301857
"LOC_Os01g18070",5.02105881037186,5.13997957758887,5.52927731448498
"LOC_Os01g18080",1.28693758325877,2.24231876578682,1.5966857293311
"LOC_Os01g18100",2.23556795641467,2.32955383805849,1.85421375101423
"LOC_Os01g18140",0.102917983411907,0.535134689236588,0.720776762075267
"LOC_Os01g18210",2.34466825333723,2.86912134532143,2.86161200023381
"LOC_Os01g18280",1.37346343988918,0.787816407688333,1.1110642513231
"LOC_Os01g18320",3.57372321034391,2.96496593448894,1.1392085136821
"LOC_Os01g18400",0.493208413317797,0.311778772537279,2.13886405386745
"LOC_Os01g18630",5.19939126410557,5.45591815648698,5.07431286294229
"LOC_Os01g18640",4.41273503097586,4.34047654504379,4.88047448425308
"LOC_Os01g18660",0.365589869118565,1.18425428123468,0.863614322880168
"LOC_Os01g18800",9.3779454135953,9.40649522421301,7.8077075371773
"LOC_Os01g18840",2.49329697509251,2.06882059212087,1.54619765046322
"LOC_Os01g18850",3.31471265861816,2.64231238826104,3.42171141656311
"LOC_Os01g18860",0.284357437945996,0.424194485565628,3.57372321034391
"LOC_Os01g18880",1.18230989028364,0.91222107998807,0.834341037024106
"LOC_Os01g19130",1.41380609353962,1.91196930029717,3.47301861805516
"LOC_Os01g19140",2.2654401367082,1.01227590959434,0.261444581926185
"LOC_Os01g19150",4.40716618927221,3.80588898503703,4.06296547713007
"LOC_Os01g19170",0.500624602549442,2.28578366139133,1.02439983851444
"LOC_Os01g19400",2.6562078637178,2.15652514708233,2.15992438931566
"LOC_Os01g19410",4.70556700397725,5.10209223354913,4.69512411482692
"LOC_Os01g19450",4.8909626306063,4.98783059785673,5.21497274057909
"LOC_Os01g19470",3.91023442562419,3.25445464934436,3.70720642197685
"LOC_Os01g19490",0.788388232835598,0.416517395944606,1.5976905034754
"LOC_Os01g19610",1.07729868862115,4.29775227936654,8.29489491422989
"LOC_Os01g19740",10.12453529246,9.62514370343318,6.75671909114994
"LOC_Os01g19760",2.00284770057568,0.384836570396566,2.26746493498321
"LOC_Os01g19840",2.87237986218927,3.6414580293276,4.78310457425513
"LOC_Os01g19870",2.50005885672436,2.16958584275191,1.53922004212976
"LOC_Os01g19940",3.69335207477317,4.7675050261131,4.32727637225508
"LOC_Os01g20120",2.8096854369013,4.80814890715326,7.79780885845155
"LOC_Os01g20830",4.67897441360455,5.32511397242495,7.56339445051243
"LOC_Os01g20840",4.41520737676192,4.05593390637155,3.54309295519287
"LOC_Os01g20890",3.42358945165661,2.03262685475729,2.37335125330313
"LOC_Os01g20894",1.66222688541686,1.10778019661107,0.0248152692774619
"LOC_Os01g20900",1.68893403420443,1.60337926520905,1.87444181137522
"LOC_Os01g20910",2.59947730267077,2.76389888865287,0.0683508258884292
"LOC_Os01g20940",0.489032284683651,0.82498725099723,3.03288349572026
"LOC_Os01g21160",2.41540548835661,3.05031946116132,2.7271311189618
"LOC_Os01g21180",4.55969234998914,4.70925665900944,4.91865023366045
"LOC_Os01g21250",4.0608089653877,4.2248655386956,3.49045628268323
"LOC_Os01g21320",2.62585706609547,3.85222959324806,3.49955046303564
"LOC_Os01g21410",4.10465232385941,3.49139986929014,4.12086650410962
"LOC_Os01g21420",4.81276856327894,4.72403830885264,3.39687546302768
"LOC_Os01g21440",4.17741819845001,5.03323694281832,6.16867534829482
"LOC_Os01g21450",5.86016209715429,5.25563322714777,5.15144820986868
"LOC_Os01g21560",3.33058909880144,1.91071975688689,2.19531728985804
"LOC_Os01g21610",2.38751869566674,1.59009432628273,1.88188106606469
"LOC_Os01g21820",6.39311496227112,5.06904624153805,3.03741165549325
"LOC_Os01g21850",2.66807375035134,3.18412880613216,3.96312373619379
"LOC_Os01g21860",2.5197065697369,2.12075053432165,1.41305542625948
"LOC_Os01g21940",2.2434327045338,3.28985725603878,2.14234868125231
"LOC_Os01g21990",4.28633734563201,2.61973165957912,0.71545548897702
"LOC_Os01g22010",6.46521930218948,7.27738733455325,7.36556472526596
"LOC_Os01g22070",2.30352091792694,0.34890085661734,2.03975667210681
"LOC_Os01g22090",1.44254991475858,1.73425258875018,1.42546167702815
"LOC_Os01g22230",0.102917983411907,0.264628524346575,1.31066525269781
"LOC_Os01g22370",1.43418149342158,1.01592314542649,0.258153677140009
"LOC_Os01g22390",2.40694470490311,1.93520000159916,0.842225001820599
"LOC_Os01g22430",1.14030132065611,2.53188052275686,0.993902952993327
"LOC_Os01g22480",0.102917983411907,1.76790294445196,0.385019163753134
"LOC_Os01g22490",3.53419092523489,4.71101109778172,5.49223305056289
"LOC_Os01g22500",1.77419472422083,1.88802681251782,2.14987354010897
"LOC_Os01g22510",5.38194723155737,4.28176415268324,2.24844216004313
"LOC_Os01g22520",5.88359390804542,5.14748373219129,4.77957247791989
"LOC_Os01g22550",2.07232541878743,1.86662544330108,2.02565203172147
"LOC_Os01g22600",2.34332955456107,2.83429836543453,2.27483776433121
"LOC_Os01g22630",2.31632857347394,1.94567504860152,2.09774583510146
"LOC_Os01g22640",0.102917983411907,1.74118357550678,0.148582740289913
"LOC_Os01g22660",0.102917983411907,0.0309659941870974,1.39118322944234
"LOC_Os01g22710",0.102917983411907,1.56062950690391,0.123727548862179
"LOC_Os01g22780",0.102917983411907,0.770961274687356,0.572384693366658
"LOC_Os01g22870",2.1189482412048,1.03225232407235,2.24730423074761
"LOC_Os01g22900",4.69574663207841,4.64893260288688,1.75600584475848
"LOC_Os01g22980",6.0147457885041,5.75175077879556,5.9666474289908
"LOC_Os01g22990",5.84334121857764,5.35959152832407,6.23211745999734
"LOC_Os01g23380",0.659889129760033,1.19033925226984,2.0056692477221
"LOC_Os01g23590",4.65687835863008,3.67967239911076,4.16605053548695
"LOC_Os01g23600",0.819622081909839,0.73115851565314,0.336325344444764
"LOC_Os01g23610",2.38057635717758,1.36318295698868,1.90444113593897
"LOC_Os01g23620",3.76987713463769,4.50065130776492,4.63576431001387
"LOC_Os01g23640",2.31022747838126,3.44137159909567,3.61977188477264
"LOC_Os01g23680",5.29304079093978,4.12467542781954,3.3352275487624
"LOC_Os01g23710",3.34731423411944,1.61524485717497,1.75634268599062
"LOC_Os01g23740",3.61116545973491,3.62287359638246,4.07010907576733
"LOC_Os01g23850",0.365589869118565,0.0309659941870974,1.99665578905015
"LOC_Os01g23870",0.429930524455668,0.483652991243975,3.51950420967336
"LOC_Os01g23990",3.80811184294821,6.30314508333901,10.0301628236213
"LOC_Os01g24060",3.12326299049501,3.1566246153776,3.43442187691191
"LOC_Os01g24070",4.03929149369572,1.69542667945794,1.53225542630812
"LOC_Os01g24090",1.4220176659675,0.717704071372268,0
"LOC_Os01g24420",0.558220000655533,1.35399463278058,2.68087674026263
